horizon,method,date,time,true,pred
4,baseline,2025-06-16,2025-06-16 11:00:00,25.1525,18.50622282788873
4,baseline,2025-06-16,2025-06-16 12:00:00,26.765,22.352208636166587
4,baseline,2025-06-16,2025-06-16 13:00:00,27.16,14.58799924209583
4,baseline,2025-06-16,2025-06-16 14:00:00,27.4175,15.473335819807986
4,baseline,2025-06-16,2025-06-16 15:00:00,27.177500000000002,45.240333660874974
4,baseline,2025-06-16,2025-06-16 16:00:00,154.505,223.3321850773871
4,baseline,2025-06-16,2025-06-16 17:00:00,250.0,278.89111419935045
4,baseline,2025-06-16,2025-06-16 18:00:00,289.195,451.88807649516525
4,baseline,2025-06-16,2025-06-16 19:00:00,318.35,702.4420858074898
4,baseline,2025-06-16,2025-06-16 20:00:00,348.68,713.8551162399015
4,baseline,2025-06-16,2025-06-16 21:00:00,319.1675,639.7756860082991
4,baseline,2025-06-16,2025-06-16 22:00:00,291.765,411.5826071518121
4,baseline,2025-06-16,2025-06-16 23:00:00,267.24,310.1351282673573
4,baseline,2025-06-17,2025-06-17 00:00:00,361.12,292.52558128316116
4,baseline,2025-06-17,2025-06-17 01:00:00,349.75,314.83364762125893
4,baseline,2025-06-17,2025-06-17 02:00:00,350.75,314.00780798365867
4,baseline,2025-06-17,2025-06-17 03:00:00,359.92,297.4034096032264
4,baseline,2025-06-17,2025-06-17 04:00:00,367.2,291.45147010294806
4,baseline,2025-06-17,2025-06-17 05:00:00,514.9425,327.8052576861752
4,baseline,2025-06-17,2025-06-17 06:00:00,379.8775,309.6765369705133
4,baseline,2025-06-17,2025-06-17 07:00:00,285.4,269.8275212459715
4,baseline,2025-06-17,2025-06-17 08:00:00,252.5,245.21841084651294
4,baseline,2025-06-17,2025-06-17 09:00:00,173.605,198.61817510437263
4,baseline,2025-06-17,2025-06-17 10:00:00,30.3475,80.38680176742105
4,baseline,2025-06-17,2025-06-17 11:00:00,30.37,50.84340259203108
4,baseline,2025-06-17,2025-06-17 12:00:00,32.8975,27.499530237820682
4,baseline,2025-06-17,2025-06-17 13:00:00,32.9625,59.36405195342344
4,baseline,2025-06-17,2025-06-17 14:00:00,213.515,210.49860295260297
4,baseline,2025-06-17,2025-06-17 15:00:00,267.5,262.30012247247475
4,baseline,2025-06-17,2025-06-17 16:00:00,323.1,300.28702516574674
4,baseline,2025-06-17,2025-06-17 17:00:00,543.9425,583.3514204991735
4,baseline,2025-06-17,2025-06-17 18:00:00,1010.485,791.467926970379
4,baseline,2025-06-17,2025-06-17 19:00:00,1189.0825,947.620651728693
4,baseline,2025-06-17,2025-06-17 20:00:00,1145.3400000000001,947.620651728693
4,baseline,2025-06-17,2025-06-17 21:00:00,908.9925000000001,811.7329028927699
4,baseline,2025-06-17,2025-06-17 22:00:00,448.75,699.8956174007265
4,baseline,2025-06-17,2025-06-17 23:00:00,349.75,539.1036014577735
4,baseline,2025-06-18,2025-06-18 00:00:00,284.5,597.0804047742349
4,baseline,2025-06-18,2025-06-18 01:00:00,272.75,503.88476844278296
4,baseline,2025-06-18,2025-06-18 02:00:00,270.0,355.09163126781436
4,baseline,2025-06-18,2025-06-18 03:00:00,268.9,317.98252264586307
4,baseline,2025-06-18,2025-06-18 04:00:00,270.0,303.69245485089994
4,baseline,2025-06-18,2025-06-18 05:00:00,275.56,416.1838345884027
4,baseline,2025-06-18,2025-06-18 06:00:00,280.2925,430.75853114011363
4,baseline,2025-06-18,2025-06-18 07:00:00,268.9625,294.11268236495806
4,baseline,2025-06-18,2025-06-18 08:00:00,270.75,295.19382636684566
4,baseline,2025-06-18,2025-06-18 09:00:00,258.75,296.21530355289894
4,baseline,2025-06-18,2025-06-18 10:00:00,248.75,268.9161155268808
4,baseline,2025-06-18,2025-06-18 11:00:00,242.25,263.87380699452075
4,baseline,2025-06-18,2025-06-18 12:00:00,230.0,235.43434181845785
4,baseline,2025-06-18,2025-06-18 13:00:00,215.0,189.80279816094264
4,baseline,2025-06-18,2025-06-18 14:00:00,200.215,177.82208556205524
4,baseline,2025-06-18,2025-06-18 15:00:00,212.5,204.0466883175043
4,baseline,2025-06-18,2025-06-18 16:00:00,239.0,254.8988599948276
4,baseline,2025-06-18,2025-06-18 17:00:00,254.0,283.00079876429675
4,baseline,2025-06-18,2025-06-18 18:00:00,263.765,374.51083552098686
4,baseline,2025-06-18,2025-06-18 19:00:00,265.75,493.20750344830225
4,baseline,2025-06-18,2025-06-18 20:00:00,255.675,398.85566049221916
4,baseline,2025-06-18,2025-06-18 21:00:00,250.0,297.13690513506936
4,baseline,2025-06-18,2025-06-18 22:00:00,238.25,257.2531334502145
4,baseline,2025-06-18,2025-06-18 23:00:00,210.0,202.30014564554756
4,baseline,2025-06-19,2025-06-19 00:00:00,142.75,191.21703512063715
4,baseline,2025-06-19,2025-06-19 01:00:00,42.25,174.90355606326835
4,baseline,2025-06-19,2025-06-19 02:00:00,2.5,168.48575120710277
4,baseline,2025-06-19,2025-06-19 03:00:00,2.5,149.16767580884783
4,baseline,2025-06-19,2025-06-19 04:00:00,0.0,121.53181316767025
4,baseline,2025-06-19,2025-06-19 05:00:00,0.0,126.39871281692916
4,baseline,2025-06-19,2025-06-19 06:00:00,0.0,54.66414385661227
4,baseline,2025-06-19,2025-06-19 07:00:00,0.0,24.807697097229045
4,baseline,2025-06-19,2025-06-19 08:00:00,15.6375,12.736378264334878
4,baseline,2025-06-19,2025-06-19 09:00:00,21.677500000000002,0.0
4,baseline,2025-06-19,2025-06-19 10:00:00,21.77,0.0
4,baseline,2025-06-19,2025-06-19 11:00:00,10.9975,0.0
4,baseline,2025-06-19,2025-06-19 12:00:00,23.195,0.0
4,baseline,2025-06-19,2025-06-19 13:00:00,23.48,0.0
4,baseline,2025-06-19,2025-06-19 14:00:00,23.642500000000002,0.0
4,baseline,2025-06-19,2025-06-19 15:00:00,23.115000000000002,0.060130717698875506
4,baseline,2025-06-19,2025-06-19 16:00:00,15.9375,23.124151332490595
4,baseline,2025-06-19,2025-06-19 17:00:00,9.932500000000001,38.62177404846841
4,baseline,2025-06-19,2025-06-19 18:00:00,65.52,177.54151960784316
4,baseline,2025-06-19,2025-06-19 19:00:00,228.5,251.25442402943878
4,baseline,2025-06-19,2025-06-19 20:00:00,232.5,258.9196541965681
4,baseline,2025-06-19,2025-06-19 21:00:00,232.0,248.2761716329261
4,baseline,2025-06-19,2025-06-19 22:00:00,187.0,195.89115797163282
4,baseline,2025-06-19,2025-06-19 23:00:00,0.0,157.1318390042806
4,baseline,2025-06-20,2025-06-20 00:00:00,55.25,126.66725299805451
4,baseline,2025-06-20,2025-06-20 01:00:00,4.45,70.13948631399974
4,baseline,2025-06-20,2025-06-20 02:00:00,32.5,37.310051089553184
4,baseline,2025-06-20,2025-06-20 03:00:00,5.0,29.872208183487835
4,baseline,2025-06-20,2025-06-20 04:00:00,0.0,27.595416366975666
4,baseline,2025-06-20,2025-06-20 05:00:00,0.6825,31.010604091743918
4,baseline,2025-06-20,2025-06-20 06:00:00,0.895,30.03782143387344
4,baseline,2025-06-20,2025-06-20 07:00:00,0.0,30.459024958242885
4,baseline,2025-06-20,2025-06-20 08:00:00,17.0325,23.66147166400122
4,baseline,2025-06-20,2025-06-20 09:00:00,16.97,0.1906112788952156
4,baseline,2025-06-20,2025-06-20 10:00:00,0.0,0.0
4,baseline,2025-06-20,2025-06-20 11:00:00,0.0,0.0
4,baseline,2025-06-20,2025-06-20 12:00:00,0.0,0.0
4,baseline,2025-06-20,2025-06-20 13:00:00,17.065,0.0
4,baseline,2025-06-20,2025-06-20 14:00:00,24.2825,0.1906112788952156
4,baseline,2025-06-20,2025-06-20 15:00:00,24.2525,14.783826417937885
4,baseline,2025-06-20,2025-06-20 16:00:00,24.1125,30.553507731398057
4,baseline,2025-06-20,2025-06-20 17:00:00,136.225,184.4858937209177
4,baseline,2025-06-20,2025-06-20 18:00:00,271.8825,318.0333422801566
4,baseline,2025-06-20,2025-06-20 19:00:00,337.4475,535.2893755629124
4,baseline,2025-06-20,2025-06-20 20:00:00,436.6,746.6165944029967
4,baseline,2025-06-20,2025-06-20 21:00:00,767.855,750.661600272808
4,baseline,2025-06-20,2025-06-20 22:00:00,667.495,588.2825837100143
4,baseline,2025-06-20,2025-06-20 23:00:00,359.0725,433.9318190293534
4,baseline,2025-06-21,2025-06-21 00:00:00,479.7525,450.72388245689115
4,baseline,2025-06-21,2025-06-21 01:00:00,367.745,455.5858389218757
4,baseline,2025-06-21,2025-06-21 02:00:00,308.88,450.1558879693803
4,baseline,2025-06-21,2025-06-21 03:00:00,292.5825,363.7763581180848
4,baseline,2025-06-21,2025-06-21 04:00:00,289.865,297.4226470588235
4,baseline,2025-06-21,2025-06-21 05:00:00,289.36,293.2480887069636
4,baseline,2025-06-21,2025-06-21 06:00:00,277.1225,278.37341798209235
4,baseline,2025-06-21,2025-06-21 07:00:00,238.75,241.45056205478966
4,baseline,2025-06-21,2025-06-21 08:00:00,150.24,101.66867750740207
4,baseline,2025-06-21,2025-06-21 09:00:00,21.8175,29.91722217367859
4,baseline,2025-06-21,2025-06-21 10:00:00,0.0,29.47761527023094
4,baseline,2025-06-21,2025-06-21 11:00:00,0.0,29.087861477685827
4,baseline,2025-06-21,2025-06-21 12:00:00,0.0,29.187258798111095
4,baseline,2025-06-21,2025-06-21 13:00:00,22.495,29.641907992583054
4,baseline,2025-06-21,2025-06-21 14:00:00,31.8675,28.451058472754575
4,baseline,2025-06-21,2025-06-21 15:00:00,154.0225,123.89408183278468
4,baseline,2025-06-21,2025-06-21 16:00:00,240.0,247.05077127786606
4,baseline,2025-06-21,2025-06-21 17:00:00,274.75,322.21917296476056
4,baseline,2025-06-21,2025-06-21 18:00:00,308.84000000000003,516.5452535552286
4,baseline,2025-06-21,2025-06-21 19:00:00,360.82,758.6753055020976
4,baseline,2025-06-21,2025-06-21 20:00:00,346.3225,671.7632432434143
4,baseline,2025-06-21,2025-06-21 21:00:00,323.565,483.8760987134316
4,baseline,2025-06-21,2025-06-21 22:00:00,290.175,354.47398968834534
4,baseline,2025-06-21,2025-06-21 23:00:00,261.84000000000003,271.0987878905131
4,baseline,2025-06-22,2025-06-22 00:00:00,261.0,256.575222133375
4,baseline,2025-06-22,2025-06-22 01:00:00,251.5,248.0633009326307
4,baseline,2025-06-22,2025-06-22 02:00:00,250.0,242.76966429314632
4,baseline,2025-06-22,2025-06-22 03:00:00,249.75,237.0990476190476
4,baseline,2025-06-22,2025-06-22 04:00:00,249.25,244.16950883135
4,baseline,2025-06-22,2025-06-22 05:00:00,253.25,252.391724384956
4,baseline,2025-06-22,2025-06-22 06:00:00,250.75,252.7454545454545
4,baseline,2025-06-22,2025-06-22 07:00:00,249.75,249.46314547083438
4,baseline,2025-06-22,2025-06-22 08:00:00,242.85,246.66345639442704
4,baseline,2025-06-22,2025-06-22 09:00:00,213.38,219.32912281025705
4,baseline,2025-06-22,2025-06-22 10:00:00,209.95,167.2799130268931
4,baseline,2025-06-22,2025-06-22 11:00:00,200.1925,128.6195998226039
4,baseline,2025-06-22,2025-06-22 12:00:00,170.135,78.78318604609065
4,baseline,2025-06-22,2025-06-22 13:00:00,159.86,78.78318604609065
4,baseline,2025-06-22,2025-06-22 14:00:00,206.1125,159.59435625416918
4,baseline,2025-06-22,2025-06-22 15:00:00,236.25,240.2767190946483
4,baseline,2025-06-22,2025-06-22 16:00:00,265.605,270.1002000273447
4,baseline,2025-06-22,2025-06-22 17:00:00,283.75,308.2532234107385
4,baseline,2025-06-22,2025-06-22 18:00:00,314.25,378.30362235935553
4,baseline,2025-06-22,2025-06-22 19:00:00,338.25,548.4380471296965
4,baseline,2025-06-22,2025-06-22 20:00:00,366.25,766.0792347894212
4,baseline,2025-06-22,2025-06-22 21:00:00,364.25,648.4719775275914
4,baseline,2025-06-22,2025-06-22 22:00:00,327.0,413.4622305070713
4,baseline,2025-06-22,2025-06-22 23:00:00,303.25,324.09975258237904
4,baseline,2025-06-23,2025-06-23 00:00:00,455.5,374.31008790049236
4,baseline,2025-06-23,2025-06-23 01:00:00,427.0,317.0925288259914
4,baseline,2025-06-23,2025-06-23 02:00:00,360.75,295.47564978611206
4,baseline,2025-06-23,2025-06-23 03:00:00,352.0,291.2816129032258
4,baseline,2025-06-23,2025-06-23 04:00:00,351.0,291.2816129032258
4,baseline,2025-06-23,2025-06-23 05:00:00,360.5,299.6696866689984
4,baseline,2025-06-23,2025-06-23 06:00:00,350.25,299.0097748766463
4,baseline,2025-06-23,2025-06-23 07:00:00,294.0,286.00564883831674
4,baseline,2025-06-23,2025-06-23 08:00:00,262.6375,253.3633836312263
4,baseline,2025-06-23,2025-06-23 09:00:00,228.25,232.85127725236305
4,baseline,2025-06-23,2025-06-23 10:00:00,206.25,198.98847035264748
4,baseline,2025-06-23,2025-06-23 11:00:00,113.75,147.20390547286016
4,baseline,2025-06-23,2025-06-23 12:00:00,0.0,96.56089830174042
4,baseline,2025-06-23,2025-06-23 13:00:00,105.0,170.69981069983584
4,baseline,2025-06-23,2025-06-23 14:00:00,247.5,231.45192184351174
4,baseline,2025-06-23,2025-06-23 15:00:00,268.75,256.7784496723551
4,baseline,2025-06-23,2025-06-23 16:00:00,305.75,297.13908395912324
4,baseline,2025-06-23,2025-06-23 17:00:00,388.75,323.14469497216356
4,baseline,2025-06-23,2025-06-23 18:00:00,613.25,494.36838036997074
4,baseline,2025-06-23,2025-06-23 19:00:00,801.25,661.3647458855423
4,baseline,2025-06-23,2025-06-23 20:00:00,864.25,709.1987774853703
4,baseline,2025-06-23,2025-06-23 21:00:00,719.0,557.9090929194858
4,baseline,2025-06-23,2025-06-23 22:00:00,417.75,404.67681340560387
4,baseline,2025-06-23,2025-06-23 23:00:00,351.0,300.11677840634854
4,baseline,2025-06-24,2025-06-24 00:00:00,653.25,390.0186582401767
4,baseline,2025-06-24,2025-06-24 01:00:00,336.5,315.1444781611478
4,baseline,2025-06-24,2025-06-24 02:00:00,329.5,290.23659322607955
4,baseline,2025-06-24,2025-06-24 03:00:00,310.5,303.3386809516215
4,baseline,2025-06-24,2025-06-24 04:00:00,300.0,308.5618367346938
4,baseline,2025-06-24,2025-06-24 05:00:00,304.0,308.98375920225027
4,baseline,2025-06-24,2025-06-24 06:00:00,291.8,305.68613602734746
4,baseline,2025-06-24,2025-06-24 07:00:00,258.775,263.79162158546717
4,baseline,2025-06-24,2025-06-24 08:00:00,229.5,229.11169750785464
4,baseline,2025-06-24,2025-06-24 09:00:00,68.6675,79.00147922146786
4,baseline,2025-06-24,2025-06-24 10:00:00,28.0625,25.42813724171771
4,baseline,2025-06-24,2025-06-24 11:00:00,27.990000000000002,19.62113075648371
4,baseline,2025-06-24,2025-06-24 12:00:00,30.4975,17.23763342806284
4,baseline,2025-06-24,2025-06-24 13:00:00,30.8125,23.97885243084877
4,baseline,2025-06-24,2025-06-24 14:00:00,32.4875,31.467006681742856
4,baseline,2025-06-24,2025-06-24 15:00:00,169.41750000000002,186.407285266202
4,baseline,2025-06-24,2025-06-24 16:00:00,260.0,252.5902318653139
4,baseline,2025-06-24,2025-06-24 17:00:00,312.0,301.409448483651
4,baseline,2025-06-24,2025-06-24 18:00:00,676.0,452.0789559954231
4,baseline,2025-06-24,2025-06-24 19:00:00,1128.5,728.370838272694
4,baseline,2025-06-24,2025-06-24 20:00:00,1153.0,930.044474617612
4,baseline,2025-06-24,2025-06-24 21:00:00,995.5,622.0973086343843
4,baseline,2025-06-24,2025-06-24 22:00:00,611.0,425.7987362383793
4,baseline,2025-06-24,2025-06-24 23:00:00,332.0,297.50482518730877
4,baseline,2025-06-25,2025-06-25 00:00:00,291.75,375.0728945845568
4,baseline,2025-06-25,2025-06-25 01:00:00,280.0,352.6780020321339
4,baseline,2025-06-25,2025-06-25 02:00:00,281.25,323.1599951842358
4,baseline,2025-06-25,2025-06-25 03:00:00,279.75,301.68054545834923
4,baseline,2025-06-25,2025-06-25 04:00:00,277.75,292.6316716622903
4,baseline,2025-06-25,2025-06-25 05:00:00,279.25,295.4652574934354
4,baseline,2025-06-25,2025-06-25 06:00:00,267.5,308.63623789418745
4,baseline,2025-06-25,2025-06-25 07:00:00,246.25,256.0441145654437
4,baseline,2025-06-25,2025-06-25 08:00:00,213.3625,202.23840832998886
4,baseline,2025-06-25,2025-06-25 09:00:00,55.167500000000004,29.16871561209928
4,baseline,2025-06-25,2025-06-25 10:00:00,30.1,16.439148999505363
4,baseline,2025-06-25,2025-06-25 11:00:00,29.81,8.723985461465611
4,baseline,2025-06-25,2025-06-25 12:00:00,32.405,14.290162058944716
4,baseline,2025-06-25,2025-06-25 13:00:00,32.2425,4.914185405099722
4,baseline,2025-06-25,2025-06-25 14:00:00,31.27,18.139307160295132
4,baseline,2025-06-25,2025-06-25 15:00:00,154.20749999999998,118.97682339807935
4,baseline,2025-06-25,2025-06-25 16:00:00,243.25,248.06348781292732
4,baseline,2025-06-25,2025-06-25 17:00:00,272.25,301.78902634832644
4,baseline,2025-06-25,2025-06-25 18:00:00,294.89,462.7458685883521
4,baseline,2025-06-25,2025-06-25 19:00:00,317.5325,667.8053749277146
4,baseline,2025-06-25,2025-06-25 20:00:00,321.26,705.0928658967748
4,baseline,2025-06-25,2025-06-25 21:00:00,309.675,559.2014434022424
4,baseline,2025-06-25,2025-06-25 22:00:00,287.8,361.22813127426286
4,baseline,2025-06-25,2025-06-25 23:00:00,270.5,299.7290141588342
4,baseline,2025-06-26,2025-06-26 00:00:00,289.0925,294.2568034931867
4,baseline,2025-06-26,2025-06-26 01:00:00,280.5,304.99193567660706
4,baseline,2025-06-26,2025-06-26 02:00:00,277.5,314.4485714285715
4,baseline,2025-06-26,2025-06-26 03:00:00,277.0,309.72025355258927
4,baseline,2025-06-26,2025-06-26 04:00:00,278.0,301.6920871329197
4,baseline,2025-06-26,2025-06-26 05:00:00,279.0,295.0923900455451
4,baseline,2025-06-26,2025-06-26 06:00:00,269.775,309.54993128423024
4,baseline,2025-06-26,2025-06-26 07:00:00,241.5,255.11726553372404
4,baseline,2025-06-26,2025-06-26 08:00:00,174.245,216.4125632135156
4,baseline,2025-06-26,2025-06-26 09:00:00,70.0825,47.36663973226089
4,baseline,2025-06-26,2025-06-26 10:00:00,22.5625,17.845351791389504
4,baseline,2025-06-26,2025-06-26 11:00:00,29.4925,8.869570570353009
4,baseline,2025-06-26,2025-06-26 12:00:00,31.2875,9.214066344856594
4,baseline,2025-06-26,2025-06-26 13:00:00,31.3,8.472092295587172
4,baseline,2025-06-26,2025-06-26 14:00:00,73.035,22.58594190690492
4,baseline,2025-06-26,2025-06-26 15:00:00,215.5,173.49791662501536
4,baseline,2025-06-26,2025-06-26 16:00:00,244.5,249.14654686973296
4,baseline,2025-06-26,2025-06-26 17:00:00,272.0,302.4580967045871
4,baseline,2025-06-26,2025-06-26 18:00:00,289.34000000000003,356.7512358437631
4,baseline,2025-06-26,2025-06-26 19:00:00,311.14,506.79840564843914
4,baseline,2025-06-26,2025-06-26 20:00:00,309.665,506.79840564843914
4,baseline,2025-06-26,2025-06-26 21:00:00,297.13,434.5562068290788
4,baseline,2025-06-26,2025-06-26 22:00:00,278.865,309.4516331687956
4,baseline,2025-06-26,2025-06-26 23:00:00,265.4125,311.2748264831349
4,baseline,2025-06-27,2025-06-27 00:00:00,270.25,274.6035803952266
4,baseline,2025-06-27,2025-06-27 01:00:00,268.75,272.25881599964373
4,baseline,2025-06-27,2025-06-27 02:00:00,267.5,271.80260303015825
4,baseline,2025-06-27,2025-06-27 03:00:00,268.8875,274.1155176516634
4,baseline,2025-06-27,2025-06-27 04:00:00,274.25,276.1086320132903
4,baseline,2025-06-27,2025-06-27 05:00:00,279.5,278.9009905481647
4,baseline,2025-06-27,2025-06-27 06:00:00,270.25,271.13734528782663
4,baseline,2025-06-27,2025-06-27 07:00:00,247.5,253.90673570715168
4,baseline,2025-06-27,2025-06-27 08:00:00,220.0,225.83034783760303
4,baseline,2025-06-27,2025-06-27 09:00:00,110.56,88.01775335040247
4,baseline,2025-06-27,2025-06-27 10:00:00,30.3725,11.265075699261907
4,baseline,2025-06-27,2025-06-27 11:00:00,30.15,12.096330489299186
4,baseline,2025-06-27,2025-06-27 12:00:00,32.0,4.164932522653716
4,baseline,2025-06-27,2025-06-27 13:00:00,32.0975,12.532653388363956
4,baseline,2025-06-27,2025-06-27 14:00:00,132.01,32.76943488569328
4,baseline,2025-06-27,2025-06-27 15:00:00,222.52,183.13308928360289
4,baseline,2025-06-27,2025-06-27 16:00:00,244.5,248.1885655761946
4,baseline,2025-06-27,2025-06-27 17:00:00,270.0,269.4009837589643
4,baseline,2025-06-27,2025-06-27 18:00:00,293.88,347.6194392105653
4,baseline,2025-06-27,2025-06-27 19:00:00,305.175,376.9710834375907
4,baseline,2025-06-27,2025-06-27 20:00:00,310.58,374.7140072200745
4,baseline,2025-06-27,2025-06-27 21:00:00,305.17,379.78187208655794
4,baseline,2025-06-27,2025-06-27 22:00:00,292.2575,301.85346305582857
4,baseline,2025-06-27,2025-06-27 23:00:00,273.5,275.1325065261639
4,baseline,2025-06-28,2025-06-28 00:00:00,298.52,356.8125
4,baseline,2025-06-28,2025-06-28 01:00:00,289.2675,348.6296349340209
4,baseline,2025-06-28,2025-06-28 02:00:00,284.25,344.39479101598386
4,baseline,2025-06-28,2025-06-28 03:00:00,286.25,346.1575644919001
4,baseline,2025-06-28,2025-06-28 04:00:00,291.3525,351.29336881104587
4,baseline,2025-06-28,2025-06-28 05:00:00,294.695,358.1539264007478
4,baseline,2025-06-28,2025-06-28 06:00:00,278.0,313.1940656495968
4,baseline,2025-06-28,2025-06-28 07:00:00,252.0,264.24594865656866
4,baseline,2025-06-28,2025-06-28 08:00:00,172.03,178.3567199488491
4,baseline,2025-06-28,2025-06-28 09:00:00,28.9825,26.811865978435414
4,baseline,2025-06-28,2025-06-28 10:00:00,21.685000000000002,9.856736614251167
4,baseline,2025-06-28,2025-06-28 11:00:00,12.895,8.46961014282405
4,baseline,2025-06-28,2025-06-28 12:00:00,22.1625,5.286336716260463
4,baseline,2025-06-28,2025-06-28 13:00:00,29.845,4.759477228558055
4,baseline,2025-06-28,2025-06-28 14:00:00,6.4525,9.876499066212036
4,baseline,2025-06-28,2025-06-28 15:00:00,152.6375,64.40986200771623
4,baseline,2025-06-28,2025-06-28 16:00:00,229.5,229.79659280421367
4,baseline,2025-06-28,2025-06-28 17:00:00,270.0,285.2340604515592
4,baseline,2025-06-28,2025-06-28 18:00:00,293.5425,374.6245419939101
4,baseline,2025-06-28,2025-06-28 19:00:00,310.655,425.05285964368136
4,baseline,2025-06-28,2025-06-28 20:00:00,312.6225,440.43436361529564
4,baseline,2025-06-28,2025-06-28 21:00:00,301.56,395.7279789528037
4,baseline,2025-06-28,2025-06-28 22:00:00,286.1375,335.27979577558756
4,baseline,2025-06-28,2025-06-28 23:00:00,271.5,292.2302881646972
4,baseline,2025-06-29,2025-06-29 00:00:00,281.25,339.39852042437064
4,baseline,2025-06-29,2025-06-29 01:00:00,279.25,332.362020557288
4,baseline,2025-06-29,2025-06-29 02:00:00,275.0,327.36078530062235
4,baseline,2025-06-29,2025-06-29 03:00:00,272.2825,327.36078530062235
4,baseline,2025-06-29,2025-06-29 04:00:00,277.5,329.86140292895516
4,baseline,2025-06-29,2025-06-29 05:00:00,278.25,340.41615272957915
4,baseline,2025-06-29,2025-06-29 06:00:00,280.75,333.2486093138545
4,baseline,2025-06-29,2025-06-29 07:00:00,271.25,302.78665172138807
4,baseline,2025-06-29,2025-06-29 08:00:00,267.0,293.5073271413971
4,baseline,2025-06-29,2025-06-29 09:00:00,258.05,277.29551093744294
4,baseline,2025-06-29,2025-06-29 10:00:00,252.9275,265.6264708726098
4,baseline,2025-06-29,2025-06-29 11:00:00,250.475,262.2184001753454
4,baseline,2025-06-29,2025-06-29 12:00:00,237.93,255.58531919994593
4,baseline,2025-06-29,2025-06-29 13:00:00,246.58,260.92080228659967
4,baseline,2025-06-29,2025-06-29 14:00:00,254.555,276.38823899021804
4,baseline,2025-06-29,2025-06-29 15:00:00,266.4325,299.3835747019024
4,baseline,2025-06-29,2025-06-29 16:00:00,279.5,339.5423150101874
4,baseline,2025-06-29,2025-06-29 17:00:00,293.015,437.7003551050637
4,baseline,2025-06-29,2025-06-29 18:00:00,310.265,601.0536844152308
4,baseline,2025-06-29,2025-06-29 19:00:00,315.4175,661.5591477550504
4,baseline,2025-06-29,2025-06-29 20:00:00,319.01,668.847588917994
4,baseline,2025-06-29,2025-06-29 21:00:00,306.035,608.3796648653087
4,baseline,2025-06-29,2025-06-29 22:00:00,283.6075,397.2801869224084
4,baseline,2025-06-29,2025-06-29 23:00:00,272.6275,334.8626381856208
4,baseline,2025-06-30,2025-06-30 00:00:00,410.0,322.17420784947706
4,baseline,2025-06-30,2025-06-30 01:00:00,349.0,321.61474104132685
4,baseline,2025-06-30,2025-06-30 02:00:00,348.5,321.34551724137924
4,baseline,2025-06-30,2025-06-30 03:00:00,348.0,317.1634570458276
4,baseline,2025-06-30,2025-06-30 04:00:00,349.0,317.1634570458276
4,baseline,2025-06-30,2025-06-30 05:00:00,349.0,321.70448230797604
4,baseline,2025-06-30,2025-06-30 06:00:00,344.75,316.2026039737148
4,baseline,2025-06-30,2025-06-30 07:00:00,300.5,288.2077740842909
4,baseline,2025-06-30,2025-06-30 08:00:00,276.75,274.52463944836956
4,baseline,2025-06-30,2025-06-30 09:00:00,265.275,258.36601852633254
4,baseline,2025-06-30,2025-06-30 10:00:00,257.5,248.59082990336816
4,baseline,2025-06-30,2025-06-30 11:00:00,247.5825,242.69667009663178
4,baseline,2025-06-30,2025-06-30 12:00:00,237.75,238.4600259971313
4,baseline,2025-06-30,2025-06-30 13:00:00,249.5,247.50275442708954
4,baseline,2025-06-30,2025-06-30 14:00:00,253.75,252.9138144981298
4,baseline,2025-06-30,2025-06-30 15:00:00,265.0,264.88911101084256
4,baseline,2025-06-30,2025-06-30 16:00:00,282.34749999999997,286.138043076455
4,baseline,2025-06-30,2025-06-30 17:00:00,329.5,309.97633594934064
4,baseline,2025-06-30,2025-06-30 18:00:00,540.1,452.51570695377256
4,baseline,2025-06-30,2025-06-30 19:00:00,687.0,565.4274350205321
4,baseline,2025-06-30,2025-06-30 20:00:00,582.835,574.76865376906
4,baseline,2025-06-30,2025-06-30 21:00:00,533.75,494.5261027239016
4,baseline,2025-06-30,2025-06-30 22:00:00,382.75,359.9102883597657
4,baseline,2025-06-30,2025-06-30 23:00:00,324.25,312.27422823793586
4,baseline,2025-07-01,2025-07-01 00:00:00,284.5,318.2988059580353
4,baseline,2025-07-01,2025-07-01 01:00:00,277.0,307.3131592735941
4,baseline,2025-07-01,2025-07-01 02:00:00,275.0,292.8117931457894
4,baseline,2025-07-01,2025-07-01 03:00:00,271.5,290.48837209302326
4,baseline,2025-07-01,2025-07-01 04:00:00,273.25,289.01867939299257
4,baseline,2025-07-01,2025-07-01 05:00:00,274.75,297.45863525132177
4,baseline,2025-07-01,2025-07-01 06:00:00,272.75,288.8825074225029
4,baseline,2025-07-01,2025-07-01 07:00:00,261.25,277.44396513868674
4,baseline,2025-07-01,2025-07-01 08:00:00,249.60750000000002,256.7763214207548
4,baseline,2025-07-01,2025-07-01 09:00:00,226.2475,243.53204871272328
4,baseline,2025-07-01,2025-07-01 10:00:00,62.955,212.0486993266918
4,baseline,2025-07-01,2025-07-01 11:00:00,167.37,210.28424328485738
4,baseline,2025-07-01,2025-07-01 12:00:00,96.5425,205.34231907055317
4,baseline,2025-07-01,2025-07-01 13:00:00,211.1875,212.0486993266918
4,baseline,2025-07-01,2025-07-01 14:00:00,230.25,245.34652504524803
4,baseline,2025-07-01,2025-07-01 15:00:00,250.0,263.21560997193535
